entry_day,entry_time,expiry_choice,strike_method,trigger,action,risk,trades,weeks_completed,eligible_weeks,mean_weekly_net,median_weekly_net,profitable_week_rate,profit_factor,max_drawdown,weekly_q05,weekly_es05,execution_coverage,avg_capital_proxy,peak_capital_proxy,gross_pnl,costs,net_pnl,cost_share,gate,regime
TUE,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,41,41,41,3875.44695183222,6675.1854805085,0.7560975609756098,1.9095023527962776,-81046.31456906648,-23645.27110149,-27084.629625015164,1.0,20396.71920731707,39541.93749999998,164199.0,5305.674974879,158893.325025121,0.0323124682542463,False,stress
WED,09:20,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,42,42,42,3697.8137377271696,6483.82809396025,0.7142857142857143,1.8156546458712104,-113004.3039403164,-22120.484956495875,-28703.005675291,1.0,20891.217857142863,44026.93749999998,160880.35,5572.173015458901,155308.17698454112,0.0346355102749273,False,stress
FRI,09:20,nearest_weekly,sigma1,touch,add_short,no_stop,41,41,41,3685.0122739689623,3713.8228623625,0.902439024390244,3.1672336349984875,-39657.212314732,-7306.0020076085,-21627.2170593495,1.0,11037.45365853658,29638.70000000002,155805.75,4720.2467672725015,151085.50323272747,0.0302957160905326,False,stress
WED,09:20,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,42,42,42,3678.293817911908,8348.406536368751,0.6428571428571429,1.5172289334416795,-120944.171771964,-29566.14047553704,-33941.53129472849,1.0,23146.07410714286,75467.43750000003,160766.85000000003,6278.5096476999,154488.3403523001,0.0390535091512951,False,stress
MON,11:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,43,43,43,3654.9926132898254,8109.71049776,0.6744186046511628,1.5823449935308365,-112396.6873303415,-27827.181975598494,-29721.56297239683,1.0,19715.21482558139,41820.99999999998,163511.25000000003,6346.567628537504,157164.6823714625,0.0388142566859314,False,stress
MON,11:00,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,43,43,43,3646.296353281865,9153.4170428865,0.6744186046511628,1.5679193583399926,-120266.8430437505,-28587.77616387645,-32976.07004061833,1.0,20039.958430232557,41820.99999999998,163177.80000000002,6387.056808879802,156790.74319112016,0.0391417019280796,False,stress
MON,11:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,43,43,43,3644.07819256985,5903.1709362075,0.813953488372093,1.8099401873875445,-103284.63888444148,-31140.190831614444,-43025.77163473883,1.0,18406.2590116279,38864.31250000002,162421.6,5726.237719496399,156695.36228050358,0.0352553953384057,False,stress
WED,09:20,nearest_weekly,sigma1,touch,add_short,no_stop,42,42,42,3621.328330315264,4127.20540313525,0.7857142857142857,2.6942430798447345,-31337.087196130004,-9715.219391904677,-18802.490225865837,1.0,13718.036904761906,28159.625000000025,157187.35,5091.5601267589,152095.7898732411,0.0323916659117855,False,stress
FRI,10:00,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,41,41,41,3619.23802782859,9429.136522994,0.6341463414634146,1.5827357352851148,-90372.2523962985,-21724.211003890505,-25565.081589906167,1.0,20687.36798780488,44852.437500000015,154369.0,5980.240859027803,148388.75914097216,0.0387399080063212,False,stress
WED,10:00,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,42,42,42,3587.07341689331,4688.227006568,0.6666666666666666,1.853977996135419,-58263.03057059599,-20095.305285051723,-23814.91373967016,1.0,15180.87202380952,38467.000000000015,156244.0,5586.916490480991,150657.08350951906,0.0357576386324018,False,stress
WED,11:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,42,42,42,3577.788139579753,6775.85310558225,0.8095238095238095,1.5952030416256182,-165286.46185811202,-44691.123714813526,-56808.818046267166,1.0,20548.441071428573,39479.70000000002,155905.1,5637.998137650402,150267.1018623496,0.0361630128690491,False,stress
WED,09:20,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,42,42,42,3573.8870299043124,6139.441675932751,0.6904761904761905,1.7504728729446382,-112205.66654100588,-20773.689866277706,-28293.96864744567,1.0,21398.860119047626,44026.93749999998,155780.35,5677.094744018903,150103.25525598112,0.03644294510841,False,stress
WED,11:00,nearest_weekly,delta020,touch,add_short,no_stop,42,42,42,3560.571153616919,5360.556472648248,0.7380952380952381,1.7739986126743486,-69971.941989077,-26369.215673120427,-32129.196798503,1.0,14852.836904761902,38588.06250000002,155078.1,5534.1115480894005,149543.9884519106,0.0356859643501526,False,stress
FRI,09:20,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,41,41,41,3554.442324991735,8075.191574885,0.6341463414634146,1.5885533153704845,-90232.16668985048,-21642.924425757992,-25849.556422816822,1.0,20644.278353658538,50526.93749999998,151687.35000000003,5955.214675338896,145732.13532466107,0.0392597977045475,False,stress
MON,09:20,second_nearest_weekly,sigma1,touch,add_short,no_stop,43,43,43,3502.6712796078605,6178.810952404499,0.8372093023255814,1.8264472584122649,-113537.68425671398,-29739.52495981495,-42751.27375476866,1.0,18000.02122093023,36880.18749999999,156227.5,5612.634976861996,150614.865023138,0.0359260372012737,False,stress
TUE,10:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,41,41,41,3458.3314541497093,9558.886866574,0.6829268292682927,1.4488197756352084,-119110.082364737,-36818.78535578,-41070.94295765833,1.0,23492.225609756093,42423.87500000001,148013.35,6221.760379861908,141791.58962013808,0.0420351298032367,False,stress
TUE,09:20,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,41,41,41,3452.60206575254,7488.4828953475,0.7804878048780488,1.8425997243107568,-85319.86206252198,-24411.23103176449,-25678.51464447649,1.0,21391.71097560976,59379.93750000002,146947.85,5391.165304145895,141556.6846958541,0.0366876092719008,False,stress
TUE,11:00,second_nearest_weekly,delta020,ninety_pct,add_short,no_stop,41,41,41,3448.170363473172,10993.5178810075,0.7560975609756098,1.4170088663853604,-193243.13187123247,-58450.36565169,-62958.54810803683,1.0,23417.41341463415,63362.00000000001,147456.0,6081.015097600001,141374.9849024,0.0412395229600694,False,stress
MON,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,43,43,43,3411.5128728948293,5779.6932349175,0.813953488372093,1.735872780727083,-114538.172688488,-31412.863658970546,-43587.8036328075,1.0,18092.103197674423,37401.0,152347.45,5652.396465522304,146695.05353447766,0.0371020090295065,False,stress
WED,11:00,nearest_weekly,delta020,ninety_pct,add_short,no_stop,42,42,42,3382.194903151349,5574.54502836555,0.7142857142857143,1.6849656721673814,-71864.0118007805,-27948.062208162177,-33291.04784988567,1.0,15098.06875,38588.06250000002,147650.95,5598.764067643303,142052.18593235666,0.0379189166588044,False,stress
THU,11:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,39,39,39,3337.599449017924,6743.288491345,0.8461538461538461,1.5639250841904615,-155482.8246002365,-30047.139858423645,-64220.1037775625,1.0,18905.631089743583,36737.99999999999,135286.0,5119.62148830099,130166.378511699,0.0378429511427715,False,stress
TUE,09:20,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,41,41,41,3331.238078656057,7488.4828953475,0.7317073170731707,1.7213280888572322,-83416.58152192616,-25008.67653231249,-26977.691360441328,1.0,22137.260670731703,59379.93750000002,142174.15000000002,5593.388775101694,136580.76122489834,0.0393418126649724,False,stress
MON,11:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,43,43,43,3273.239667740677,5173.32525357,0.813953488372093,1.7372895793745815,-110796.7978565465,-30324.596152258942,-42723.69953127383,1.0,18153.04854651162,38864.31250000002,146375.35,5626.044287150898,140749.3057128491,0.0384357358472645,False,stress
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,39,39,39,3199.7363888758678,5604.418498984,0.717948717948718,1.741643184111688,-72928.19824898647,-20056.568237877244,-31008.46065720224,1.0,19297.773397435896,35975.87500000002,129904.30000000002,5114.580833841194,124789.71916615886,0.039371913276475,False,stress
FRI,11:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,41,41,41,3148.2141651405664,2558.8481251120006,0.902439024390244,2.553066385298276,-39495.024385257,-12871.5537217205,-26835.60698387213,1.0,10932.0512195122,25492.35000000001,133876.2,4799.419229236801,129076.78077076322,0.0358496822380438,False,stress
WED,09:20,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,42,42,42,3137.34164673174,4127.20540313525,0.7857142857142857,2.108052350750752,-41575.9008266075,-21037.684156032028,-23213.88108847617,1.0,13973.023511904765,28159.625000000025,136924.35,5156.000837266897,131768.34916273307,0.0376558357754986,False,stress
THU,09:20,second_nearest_weekly,delta020,touch,add_short,no_stop,39,39,39,3130.545513642001,11654.354915391,0.8461538461538461,1.318068847835355,-226845.4469912445,-64605.02900365375,-92428.50501813402,1.0,21695.19423076923,51176.93749999998,127722.84999999998,5631.574967961912,122091.27503203807,0.0440921492744791,False,stress
THU,11:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,39,39,39,3075.386880925157,6743.288491345,0.8461538461538461,1.5383494755429052,-151568.8782044745,-27788.989548707046,-63429.852873519245,1.0,18588.720512820502,36737.99999999999,124985.35,5045.261643918889,119940.0883560811,0.0403668241431406,False,stress
THU,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,39,39,39,3069.045666734277,7265.549543797499,0.8461538461538461,1.4698632082612852,-161852.8908090054,-40453.7571553174,-66171.80526469725,1.0,19358.21506410256,35975.87500000002,124849.80000000002,5157.0189973632,119692.78100263682,0.0413057850101738,False,stress
FRI,10:00,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,41,41,41,2994.3611843129825,6626.7203698015,0.6341463414634146,1.487569676034604,-90323.1900900575,-21724.211003890505,-25347.639604684664,1.0,20073.91920731708,39959.56249999999,128610.95,5842.141443167706,122768.80855683231,0.0454249147772231,False,stress
FRI,11:00,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,41,41,41,2969.5191135274085,9813.938799295,0.6097560975609756,1.4638934848909526,-89875.0113301845,-22817.862587428,-25608.257624515663,1.0,20421.90487804878,44091.12499999999,127707.75,5957.466345376296,121750.2836546237,0.0466492154577642,False,stress
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,39,39,39,2955.938348920364,5977.769678445,0.717948717948718,1.59456235410383,-77187.07187685897,-20600.34720554424,-43901.79762507074,1.0,19905.259615384613,35975.87500000002,120505.2,5223.604392105798,115281.59560789424,0.0433475434429866,False,stress
FRI,11:00,nearest_weekly,sigma1,touch,add_short,no_stop,41,41,41,2943.188699724954,2558.8481251120006,0.902439024390244,2.458713712176709,-39495.024385257,-12871.5537217205,-26706.65631402933,1.0,10714.26402439025,25492.35000000001,125387.35,4716.613311276897,120670.73668872316,0.0376163409728086,False,stress
WED,09:20,second_nearest_weekly,sigma2,touch,add_short,no_stop,42,42,42,2925.8606486892145,1280.81494617,1.0,inf,0.0,607.049103808875,507.7971202366667,1.0,22710.35208333333,37347.04999999998,127117.0,4230.852755053001,122886.147244947,0.0332831388016787,False,stress
WED,11:00,nearest_weekly,delta020,touch,add_short,stop_2x_credit,42,42,42,2909.424828269324,4550.76230605375,0.6428571428571429,1.7295241534494668,-62076.21682956899,-17711.705291827595,-26427.29040712916,1.0,14852.836904761902,38588.06250000002,127742.1,5546.2572126884,122195.8427873116,0.043417614182704,False,stress
MON,11:00,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,43,43,43,2908.831189733409,4952.741964163,0.7441860465116279,1.7562542136719437,-79413.7460237255,-22802.261361305693,-27393.23617162499,1.0,18099.06831395348,38864.31250000002,130657.60000000003,5577.858841463402,125079.7411585366,0.0426906574241636,False,stress
THU,09:20,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,39,39,39,2894.942648000026,5643.363332158,0.717948717948718,1.601487840042339,-93132.79298539698,-27618.95856847495,-31668.279046227493,1.0,19423.098717948717,36573.06250000002,118048.0,5145.236727998997,112902.763272001,0.0435859711981481,False,stress
FRI,09:20,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,41,41,41,2837.3715224411026,6818.199132907,0.6341463414634146,1.4702184718826907,-104410.3429851959,-20732.18931857349,-26358.160234775496,1.0,19761.778353658538,40421.54999999998,122108.2,5775.967579914806,116332.23242008522,0.0473020450708044,False,stress
WED,09:20,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,42,42,42,2829.690717929476,1280.81494617,1.0,inf,0.0,607.049103808875,492.33770721616673,1.0,22915.721130952385,37347.04999999998,123119.5,4272.489846962002,118847.010153038,0.0347019752919886,False,stress
MON,09:20,second_nearest_weekly,delta020,touch,add_short,stop_2x_credit,43,43,43,2800.820587036849,7683.986696521999,0.627906976744186,1.414461910777153,-135650.5480706725,-28981.36096887425,-34196.633766944,1.0,20632.84941860465,45274.12499999997,126841.25,6405.964757415512,120435.2852425845,0.050503797127634,False,stress
THU,10:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,39,39,39,2791.041175564296,1335.948192955,1.0,inf,0.0,549.37662759605,440.9766586935,1.0,21459.94647435897,29914.299999999985,112763.75,3913.144152992502,108850.60584700752,0.0347021463279866,False,stress
THU,11:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,39,39,39,2790.7639013565263,1186.160373055,1.0,inf,0.0,594.45386864645,437.582572875,1.0,21402.474038461543,29589.95000000002,112743.75,3903.9578470955,108839.79215290454,0.034626822747119,False,stress
MON,10:00,second_nearest_weekly,sigma1,touch,add_short,no_stop,43,43,43,2758.061114644759,5517.155958736,0.813953488372093,1.6108286475683335,-116547.0651303885,-31294.1568116998,-43587.8036328075,1.0,17634.759883720937,37401.0,124084.1,5487.472070275406,118596.62792972464,0.0442238132869191,False,stress
THU,09:20,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,39,39,39,2756.601545627924,7623.2919332575,0.8461538461538461,1.3874870807846869,-184410.542599188,-41073.32636527799,-77482.966935152,1.0,19423.098717948717,36573.06250000002,112655.0,5147.53972051099,107507.460279489,0.0456929538902932,False,stress
MON,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,43,43,43,2746.9242603845,1347.1822794475,1.0,inf,0.0,536.45570423875,518.3326683186666,1.0,19490.01308139535,33840.95000000002,122491.75,4374.006803466497,118117.7431965335,0.0357085828512246,False,stress
THU,09:20,second_nearest_weekly,sigma1,touch,add_short,no_stop,39,39,39,2717.993285102081,7609.3802489635,0.8461538461538461,1.4061726146400133,-182541.319788811,-39329.57145991214,-72285.51899879274,1.0,19115.054487179485,36573.06250000002,111085.35,5083.611881018901,106001.73811898111,0.0457631171078715,False,stress
WED,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,42,42,42,2716.4895474114337,1177.4269838210002,1.0,inf,0.0,653.29020376075,496.3933159841667,1.0,22860.26011904762,36193.29999999998,118381.7,4289.139008719796,114092.5609912802,0.0362314361824487,False,stress
THU,09:20,second_nearest_weekly,delta020,ninety_pct,protective_next_strike,stop_2x_credit,39,39,39,2703.8120134820565,4997.043458542501,0.6666666666666666,2.142517428258905,-53947.23614529338,-11916.817272307451,-14489.86252937025,1.0,21962.139102564102,51176.93749999998,111745.20000000004,6296.531474199799,105448.6685258002,0.0563472209472961,False,stress
THU,11:00,nearest_weekly,sigma1,touch,add_short,no_stop,39,39,39,2696.792851610095,3790.2323116575,0.8717948717948718,1.9679434248744303,-57869.0815908135,-20576.6512434772,-38562.8851506265,1.0,12061.339423076915,23499.124999999975,109810.95,4636.028787206307,105174.92121279363,0.0422182741084227,False,stress
WED,11:00,nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,42,42,42,2680.247931210617,4395.353957155,0.5952380952380952,1.6275071481064485,-67122.64597441698,-17480.46186789399,-26822.099032933827,1.0,15098.06875,38588.06250000002,118182.25,5611.836889154102,112570.41311084588,0.047484600176034,False,stress
MON,09:20,second_nearest_weekly,delta020,ninety_pct,add_short,stop_2x_credit,43,43,43,2660.096361439426,8027.7190469875,0.627906976744186,1.3882647887966348,-138392.0376734322,-28749.85979150445,-34323.352345777166,1.0,20830.54418604651,45274.12499999997,120785.65,6401.506458104691,114384.14354189526,0.0529988989429182,False,stress
THU,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,no_stop,39,39,39,2655.602323537107,7265.549543797499,0.8461538461538461,1.3583876292115735,-160931.02995218302,-50141.35645992035,-66962.0561687405,1.0,19905.259615384613,35975.87500000002,108797.2,5228.709382052806,103568.49061794716,0.0480592274622215,False,stress
MON,09:20,second_nearest_weekly,sigma2,touch,add_short,no_stop,43,43,43,2651.6326172784534,1284.7874194345,1.0,inf,0.0,605.7325709425,521.989763894,1.0,19559.955523255816,33903.35000000001,118333.75,4313.547457026499,114020.20254297348,0.036452385367881,False,stress
THU,09:20,second_nearest_weekly,sigma1,touch,add_short,stop_2x_credit,39,39,39,2646.08758829435,5114.3389784275,0.717948717948718,1.59270033488865,-80404.45252500297,-22480.789498537142,-30501.556752389744,1.0,19054.908653846152,36573.06250000002,108242.1,5044.6840565203975,103197.41594347962,0.0466055634223689,False,stress
MON,10:00,second_nearest_weekly,sigma1,ninety_pct,add_short,stop_2x_credit,43,43,43,2638.964778647435,5174.2610778925,0.7209302325581395,1.612902278903638,-82914.46414776499,-25959.34140409119,-29478.613496794656,1.0,18037.0421511628,37401.0,119092.45000000004,5616.964518160296,113475.48548183971,0.0471647406545108,False,stress
FRI,11:00,second_nearest_weekly,sigma2,ninety_pct,add_short,no_stop,41,41,41,2635.820739207281,943.464052862,1.0,inf,0.0,512.0441604585,433.4505798736666,1.0,20608.673170731712,34803.60000000001,112204.25,4135.599692501503,108068.65030749848,0.0368577811669478,False,stress
THU,09:20,second_nearest_weekly,delta020,ninety_pct,add_short,no_stop,39,39,39,2634.6124176049498,10968.935699281,0.8205128205128205,1.2671472246606903,-223379.3568387585,-66450.07888936135,-92027.69777671828,1.0,21962.139102564102,51176.93749999998,108395.34999999998,5645.46571340691,102749.88428659306,0.0520821761579893,False,stress
FRI,09:20,second_nearest_weekly,sigma2,touch,add_short,no_stop,41,41,41,2604.4103371438664,1171.181591065,1.0,inf,0.0,525.3631725415,451.9416290253334,1.0,20600.42957317073,34968.04999999999,110891.75,4110.926177101499,106780.82382289851,0.0370715240502697,False,stress
THU,09:20,second_nearest_weekly,delta020,ninety_pct,protective_next_strike,no_stop,39,39,39,2582.210502738056,4997.043458542501,0.6666666666666666,2.037807361246655,-58689.6950643094,-11926.939547970953,-14540.473907687743,1.0,21962.139102564102,51176.93749999998,106889.70000000004,6183.490393215798,100706.2096067842,0.0578492632425369,False,stress
THU,11:00,nearest_weekly,sigma1,ninety_pct,add_short,no_stop,39,39,39,2578.8986532070408,3557.933475999,0.8717948717948718,1.817831568149044,-69903.4259578585,-27479.3922164375,-41986.716961870494,1.0,12290.3173076923,23499.124999999975,105271.1,4694.052524925402,100577.04747507452,0.0445901346611311,False,stress
TUE,09:20,second_nearest_weekly,sigma1,touch,protective_next_strike,no_stop,41,41,41,2565.274393573646,5186.300287928,0.6341463414634146,2.1462307539279526,-54261.447457327486,-11634.995687685,-12461.319916838327,1.0,21391.71097560976,59379.93750000002,110886.75,5710.499863480496,105176.2501365195,0.0514984870913837,False,stress
THU,10:00,nearest_weekly,delta020,touch,add_short,no_stop,39,39,39,2565.208877214938,6426.702918395,0.7948717948717948,1.4441525105889008,-88071.53724718,-43972.1943962356,-54517.266107875,1.0,13638.753846153844,26992.874999999975,105223.1,5179.953788617409,100043.1462113826,0.0492282948194589,False,stress
FRI,11:00,second_nearest_weekly,sigma2,touch,add_short,no_stop,41,41,41,2556.9251274390367,943.464052862,1.0,inf,0.0,414.746129065,395.69800063916665,1.0,20534.525609756103,34803.60000000001,108941.25,4107.319774999502,104833.93022500048,0.0377021539132284,False,stress
